"electric field:0","electric field:1","electric field:2","potential","GeometryIds","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.05871,-2.39129,-39524.1,31402.4,1,1,0.79442,0,2.4,-1.73558
1.07043,-2.32325,-39524.1,31602.3,1,1,0.79948,0,2.4,-1.73052
1.08352,-2.24463,-39524.1,31802.3,1,1,0.80454,0,2.4,-1.72546
1.09661,-2.166,-39524,32002.3,1,1,0.8096,0,2.4,-1.7204
1.1097,-2.08738,-39524,32202.3,1,1,0.81466,0,2.4,-1.71534
1.12279,-2.00875,-39524,32402.3,1,1,0.81972,0,2.4,-1.71028
1.13588,-1.93013,-39524,32602.3,1,1,0.82478,0,2.4,-1.70522
1.14273,-1.87924,-39523.9,32802.3,1,1,0.82984,0,2.4,-1.70016
1.14322,-1.85163,-39523.9,33002.3,1,1,0.8349,0,2.4,-1.6951
1.13867,-1.82937,-39523.9,33202.3,1,1,0.83996,0,2.4,-1.69004
1.13413,-1.80711,-39523.9,33402.3,1,1,0.84502,0,2.4,-1.68498
1.12958,-1.78485,-39523.9,33602.3,1,1,0.85008,0,2.4,-1.67992
1.12504,-1.76259,-39523.9,33802.2,1,1,0.85514,0,2.4,-1.67486
1.12049,-1.74033,-39523.9,34002.2,1,1,0.8602,0,2.4,-1.6698
1.06203,-1.64443,-39523.9,34202.2,1,1,0.86526,0,2.4,-1.66474
0.969905,-1.56111,-39524,34402.2,1,1,0.87032,0,2.4,-1.65968
0.949022,-1.51861,-39524,34602.2,1,1,0.87538,0,2.4,-1.65462
0.947792,-1.47859,-39524.1,34802.2,1,1,0.88044,0,2.4,-1.64956
0.959276,-1.44017,-39524.1,35002.2,1,1,0.8855,0,2.4,-1.6445
0.970759,-1.40174,-39524.1,35202.2,1,1,0.89056,0,2.4,-1.63944
0.985307,-1.36,-39524.1,35402.2,1,1,0.89562,0,2.4,-1.63438
1.02272,-1.29345,-39524.2,35602.2,1,1,0.90068,0,2.4,-1.62932
1.06013,-1.2269,-39524.2,35802.2,1,1,0.90574,0,2.4,-1.62426
1.09754,-1.16035,-39524.2,36002.1,1,1,0.9108,0,2.4,-1.6192
1.13495,-1.0938,-39524.2,36202.1,1,1,0.91586,0,2.4,-1.61414
1.16656,-1.03538,-39524.3,36402.1,1,1,0.92092,0,2.4,-1.60908
1.17692,-1.00671,-39524.3,36602.1,1,1,0.92598,0,2.4,-1.60402
1.2003,-0.99878,-39524.4,36802.1,1,1,0.93104,0,2.4,-1.59896
1.24198,-1.01999,-39524.4,37002.1,1,1,0.9361,0,2.4,-1.5939
1.28365,-1.0412,-39524.5,37202.1,1,1,0.94116,0,2.4,-1.58884
1.32533,-1.06241,-39524.6,37402.1,1,1,0.94622,0,2.4,-1.58378
1.36701,-1.08363,-39524.7,37602.1,1,1,0.95128,0,2.4,-1.57872
1.40868,-1.10484,-39524.8,37802.1,1,1,0.95634,0,2.4,-1.57366
1.43133,-1.11082,-39524.8,38002.1,1,1,0.9614,0,2.4,-1.5686
1.41615,-1.08654,-39524.8,38202.1,1,1,0.96646,0,2.4,-1.56354
1.40097,-1.06226,-39524.8,38402.1,1,1,0.97152,0,2.4,-1.55848
1.3858,-1.03797,-39524.8,38602.1,1,1,0.97658,0,2.4,-1.55342
1.37062,-1.01369,-39524.9,38802,1,1,0.98164,0,2.4,-1.54836
1.37473,-1.01678,-39524.9,39002,1,1,0.9867,0,2.4,-1.5433
1.40217,-1.05299,-39524.9,39202,1,1,0.99176,0,2.4,-1.53824
1.42961,-1.0892,-39525,39402,1,1,0.99682,0,2.4,-1.53318
1.45705,-1.12541,-39525.1,39602,1,1,1.00188,0,2.4,-1.52812
